#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   5.83823     -9.390115
   5.87458     -9.314592
   5.91093     -9.232561
   5.94728     -9.144032
   5.98362     -9.049031
   6.01997     -8.947571
   6.05632     -8.839677
   6.09267     -8.725381
   6.12902     -8.604710
   6.12902     -8.604710
   6.20172     -8.859706
   6.27441     -9.123176
   6.34711     -9.387193
   6.41981     -9.645665
   6.49250     -9.894164
   6.56520    -10.129582
   6.63790    -10.349812
   6.71060    -10.553478
   6.78329    -10.739740
   6.85599    -10.908100
   6.92869    -11.058335
   7.00138    -11.190461
   7.07408    -11.304518
   7.14678    -11.400634
   7.21948    -11.478974
   7.29217    -11.539704
   7.36487    -11.582966
   7.43757    -11.608879
   7.51026    -11.617508
   7.51026     -9.788208
   7.56153     -9.784898
   7.61281     -9.775061
   7.66408     -9.758934
   7.71535     -9.736901
   7.76662     -9.709499
   7.81789     -9.677401
   7.86916     -9.641428
   7.92043     -9.602493
   7.97170     -9.561600
   8.02297     -9.519847
   8.07424     -9.478360
   8.12551     -9.438300
   8.17678     -9.400786
   8.22805     -9.366912
   8.27932     -9.337676
   8.33059     -9.323658
   8.38186     -9.368700
   8.43313     -9.395954
   8.48440     -9.405081
   8.48440     -8.604710
   8.53567     -8.602932
   8.58694     -8.597652
   8.63821     -8.589056
   8.68948     -8.577421
   8.74075     -8.563121
   8.79203     -8.546620
   8.84330     -8.528420
   8.89457     -8.509076
   8.94584     -8.489164
   8.99711     -8.469258
   9.04838     -8.449904
   9.09965     -8.431610
   9.15092     -8.414827
   9.20219     -8.399971
   9.25346     -8.387359
   9.30473     -8.377260
   9.35600     -8.369910
   9.40727     -8.365432
   9.45854     -8.363925
 
# Band-Index:    6
   9.45854     -8.363909
   9.40727     -8.365416
   9.35600     -8.369894
   9.30473     -8.377244
   9.25346     -8.387343
   9.20219     -8.399954
   9.15092     -8.414811
   9.09965     -8.431593
   9.04838     -8.449888
   8.99711     -8.469241
   8.94584     -8.489147
   8.89457     -8.509059
   8.84330     -8.528403
   8.79203     -8.546603
   8.74075     -8.563105
   8.68948     -8.577404
   8.63821     -8.589039
   8.58694     -8.597635
   8.53567     -8.602915
   8.48440     -8.604693
   8.48440     -9.282143
   8.43313     -9.285744
   8.38186     -9.296457
   8.33059     -9.313948
   8.27932     -9.261329
   8.22805     -9.182477
   8.17678     -9.088099
   8.12551     -8.979410
   8.07424     -8.857909
   8.02297     -8.725448
   7.97170     -8.584237
   7.92043     -8.436915
   7.86916     -8.286717
   7.81789     -8.137605
   7.76662     -7.994378
   7.71535     -7.862730
   7.66408     -7.749277
   7.61281     -7.661135
   7.56153     -7.604953
   7.51026     -7.585644
   7.51026     -7.645655
   7.43757     -7.622524
   7.36487     -7.553494
   7.29217     -7.439635
   7.21948     -7.282504
   7.14678     -7.084598
   7.07408     -6.848900
   7.00138     -6.579024
   6.92869     -6.279288
   6.85599     -5.954699
   6.78329     -5.611115
   6.71060     -5.846860
   6.63790     -6.271422
   6.56520     -6.674811
   6.49250     -7.056003
   6.41981     -7.414176
   6.34711     -7.748651
   6.27441     -8.058854
   6.20172     -8.344330
   6.12902     -8.604693
   6.12902     -8.604693
   6.09267     -8.483285
   6.05632     -8.367579
   6.01997     -8.258803
   5.98362     -8.158022
   5.94728     -8.066072
   5.91093     -7.983504
   5.87458     -7.910515
   5.83823     -7.846944
   5.80188     -7.792349
   5.76553     -7.746088
   5.72918     -7.707382
   5.69284     -7.675419
   5.65649     -7.649411
   5.62014     -7.628647
   5.58379     -7.612492
   5.54744     -7.600442
   5.51109     -7.592112
   5.47474     -7.587225
   5.43840     -7.585644
   5.43840     -7.585644
   5.37544     -7.532880
   5.31248     -7.383676
   5.24952     -7.157786
   5.18657     -6.874418
   5.12361     -6.547800
   5.06065     -6.187537
   4.99769     -5.800212
   4.93473     -5.791194
   4.87178     -6.076410
   4.80882     -6.348069
   4.74586     -6.601885
   4.68290     -6.834144
   4.61995     -7.041652
   4.55699     -7.221669
   4.49403     -7.371932
   4.43107     -7.490671
   4.36812     -7.576477
   4.30516     -7.628284
   4.24220     -7.645655
   4.24220     -7.645655
   4.19093     -7.613565
   4.13966     -7.519361
   4.08839     -7.369362
   4.03712     -7.171560
   3.98585     -6.934481
   3.93458     -6.665753
   3.88331     -6.371852
   3.83204     -6.058117
   3.78077     -5.729045
   3.72950     -5.388346
   3.67823     -5.039323
   3.62696     -4.684876
   3.57569     -4.327684
   3.52442     -3.970270
   3.47314     -3.615020
   3.42187     -3.264360
   3.37060     -2.921053
   3.31933     -2.646624
   3.26806     -2.653943
   3.26806     -2.653943
   3.19537     -2.706505
   3.12267     -2.858769
   3.04997     -3.096370
   2.97727     -3.400304
   2.90458     -3.751073
   2.83188     -4.131578
   2.75918     -4.527741
   2.68649     -4.928690
   2.61379     -5.326257
   2.54109     -5.714425
   2.46839     -6.088851
   2.39570     -6.446355
   2.32300     -6.784846
   2.25030     -7.102826
   2.17761     -7.399342
   2.10491     -7.673871
   2.03221     -7.926153
   1.95951     -8.156135
   1.88682     -8.363909
   1.88682     -8.363909
   1.85047     -8.306371
   1.81412     -8.324558
   1.77777     -8.391320
   1.74142     -8.481262
   1.70507     -8.580110
   1.66873     -8.680601
   1.63238     -8.778915
   1.59603     -8.872846
   1.55968     -8.961012
   1.52333     -9.042494
   1.48698     -9.116644
   1.45063     -9.159678
   1.41429     -9.192238
   1.37794     -9.219749
   1.34159     -9.242230
   1.30524     -9.259698
   1.26889     -9.272171
   1.23254     -9.279649
   1.19619     -9.282143
   1.19619     -9.282143
   1.13324     -8.942360
   1.07028     -8.537759
   1.00732     -8.122278
   0.94436     -7.698480
   0.88141     -7.268215
   0.81845     -6.833275
   0.75549     -6.395832
   0.69253     -5.958389
   0.62958     -5.523892
   0.56662     -5.096056
   0.50366     -4.679321
   0.44070     -4.279154
   0.37775     -3.902346
   0.31479     -3.557044
   0.25183     -3.252862
   0.18887     -3.000530
   0.12592     -2.811006
   0.06296     -2.693608
   0.00000     -2.653943
 
# Band-Index:    7
   0.00000     -2.653933
   0.06296     -2.656209
   0.12592     -2.663213
   0.18887     -2.675488
   0.25183     -2.693799
   0.31479     -2.718926
   0.37775     -2.751443
   0.44070     -2.791492
   0.50366     -2.838677
   0.56662     -2.902448
   0.62958     -2.971175
   0.69253     -3.032502
   0.75549     -3.085778
